game_id,source,split,session_name,game_key,speaker,speaker_idx,speaker_start_role,speaker_end_role,num_turns,n_raw_empty_annotation_utterances,n_raw_no_strategy_utterances,n_multi_label_utterances,n_strategy_utterances,n_no_strategy_or_empty_utterances,n_accusation,n_call_for_action,n_defense,n_evidence,n_identity_declaration,n_interrogation,n_no_strategy_empty,n_strategy_labels,strategy_utterance_rate,no_strategy_or_empty_utterance_rate,multi_label_utterance_rate,rate_accusation_per_turn,rate_call_for_action_per_turn,rate_defense_per_turn,rate_evidence_per_turn,rate_identity_declaration_per_turn,rate_interrogation_per_turn
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game3,Paul,2.0,Tanner,Tanner,30,0,15,5,15,15,6,5,4,2,0,3,15,20,0.5,0.5,0.16666666666666666,0.2,0.16666666666666666,0.13333333333333333,0.06666666666666667,0.0,0.1
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game4,Justin,0.0,Tanner,Insomniac,7,0,3,3,4,3,1,2,2,0,1,1,3,7,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game4,Mike,3.0,Insomniac,Tanner,4,0,3,0,1,3,0,0,0,0,0,1,3,1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game4,Mitchell,1.0,Troublemaker,Troublemaker,8,0,4,0,4,4,1,0,2,1,0,0,4,4,0.5,0.5,0.0,0.125,0.0,0.25,0.125,0.0,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game4,Paul,2.0,Seer,Seer,8,0,3,1,5,3,0,0,1,2,0,3,3,6,0.625,0.375,0.125,0.0,0.0,0.125,0.25,0.0,0.375
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game5,Justin,0.0,Seer,Robber,24,1,10,4,13,11,4,4,7,1,1,1,11,18,0.5416666666666666,0.4583333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.041666666666666664
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game5,Mike,3.0,Robber,Werewolf,16,0,7,2,9,7,3,1,2,1,0,4,7,11,0.5625,0.4375,0.125,0.1875,0.0625,0.125,0.0625,0.0,0.25
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game5,Mitchell,1.0,Troublemaker,Troublemaker,29,0,11,5,18,11,3,4,5,2,0,9,11,23,0.6206896551724138,0.3793103448275862,0.1724137931034483,0.10344827586206896,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0,0.3103448275862069
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018,Game5,Paul,2.0,Werewolf,Seer,21,2,2,8,17,4,5,6,7,3,4,1,4,26,0.8095238095238095,0.19047619047619047,0.38095238095238093,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.19047619047619047,0.047619047619047616
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game4,Justin,0.0,Tanner,Tanner,30,0,6,4,24,6,2,9,10,4,0,3,6,28,0.8,0.2,0.13333333333333333,0.06666666666666667,0.3,0.3333333333333333,0.13333333333333333,0.0,0.1
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game4,Mike,3.0,Robber,Werewolf,44,0,8,5,36,8,4,11,9,4,1,13,8,42,0.8181818181818182,0.18181818181818182,0.11363636363636363,0.09090909090909091,0.25,0.20454545454545456,0.09090909090909091,0.022727272727272728,0.29545454545454547
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game4,Mitchell,1.0,Werewolf,Werewolf,36,0,14,4,22,14,2,9,7,2,0,6,14,26,0.6111111111111112,0.3888888888888889,0.1111111111111111,0.05555555555555555,0.25,0.19444444444444445,0.05555555555555555,0.0,0.16666666666666666
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game4,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game4,Paul,2.0,Werewolf,Robber,26,0,6,6,20,6,3,8,7,2,1,5,6,26,0.7692307692307693,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.3076923076923077,0.2692307692307692,0.07692307692307693,0.038461538461538464,0.19230769230769232
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game6,Justin,0.0,Troublemaker,Troublemaker,36,0,8,3,28,8,2,2,10,5,1,11,8,31,0.7777777777777778,0.2222222222222222,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.1388888888888889,0.027777777777777776,0.3055555555555556
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game6,Mike,3.0,Hunter,Hunter,24,0,5,2,19,5,2,2,9,1,2,5,5,21,0.7916666666666666,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.375,0.041666666666666664,0.08333333333333333,0.20833333333333334
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game6,Mitchell,1.0,Robber,Robber,34,0,4,5,30,4,2,3,15,5,2,9,4,36,0.8823529411764706,0.11764705882352941,0.14705882352941177,0.058823529411764705,0.08823529411764706,0.4411764705882353,0.14705882352941177,0.058823529411764705,0.2647058823529412
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#45##October#13th#2018,Game6,Paul,2.0,Tanner,Tanner,17,0,5,3,12,5,3,3,7,0,0,2,5,15,0.7058823529411765,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.4117647058823529,0.0,0.0,0.11764705882352941
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,Game1,Caitlynn,2.0,Troublemaker,Troublemaker,19,0,4,1,15,4,0,1,6,6,0,3,4,16,0.7894736842105263,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.3157894736842105,0.3157894736842105,0.0,0.15789473684210525
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,Game1,Chris,1.0,Werewolf,Werewolf,22,0,6,1,16,6,0,1,0,4,3,9,6,17,0.7272727272727273,0.2727272727272727,0.045454545454545456,0.0,0.045454545454545456,0.0,0.18181818181818182,0.13636363636363635,0.4090909090909091
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,Game1,Mike,3.0,Robber,Robber,30,0,12,1,18,12,3,0,4,5,3,4,12,19,0.6,0.4,0.03333333333333333,0.1,0.0,0.13333333333333333,0.16666666666666666,0.1,0.13333333333333333
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#5##October#29th#2016,Game1,Mitchell,0.0,Drunk,Insomniac,32,0,17,1,15,17,6,1,0,1,0,8,17,16,0.46875,0.53125,0.03125,0.1875,0.03125,0.0,0.03125,0.0,0.25
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019,Game3,Brad,3.0,Tanner,Tanner,11,0,4,0,7,4,2,1,2,1,0,1,4,7,0.6363636363636364,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019,Game3,Caitlynn,1.0,Werewolf,Werewolf,20,0,9,2,11,9,1,5,5,1,0,1,9,13,0.55,0.45,0.1,0.05,0.25,0.25,0.05,0.0,0.05
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019,Game3,Justin,0.0,Werewolf,Werewolf,35,0,12,3,23,12,4,10,7,1,0,4,12,26,0.6571428571428571,0.34285714285714286,0.08571428571428572,0.11428571428571428,0.2857142857142857,0.2,0.02857142857142857,0.0,0.11428571428571428
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019,Game3,Mike,4.0,Seer,Seer,31,0,12,1,19,12,2,5,8,3,0,2,12,20,0.6129032258064516,0.3870967741935484,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.25806451612903225,0.0967741935483871,0.0,0.06451612903225806
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019,Game3,Mitchell,2.0,Insomniac,Insomniac,38,1,15,6,22,16,1,8,12,3,0,4,16,28,0.5789473684210527,0.42105263157894735,0.15789473684210525,0.02631578947368421,0.21052631578947367,0.3157894736842105,0.07894736842105263,0.0,0.10526315789473684
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game1,Alana,2.0,Troublemaker,Troublemaker,15,0,14,0,1,14,0,0,0,0,1,0,14,1,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game1,Caitlynn,0.0,Werewolf,Robber,19,0,13,0,6,13,1,0,0,1,1,3,13,6,0.3157894736842105,0.6842105263157895,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842,0.15789473684210525
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game1,Mike,3.0,Werewolf,Werewolf,23,0,12,0,11,12,2,0,2,0,1,6,12,11,0.4782608695652174,0.5217391304347826,0.0,0.08695652173913043,0.0,0.08695652173913043,0.0,0.043478260869565216,0.2608695652173913
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game1,Mitchell,1.0,Robber,Werewolf,18,0,7,1,11,7,2,2,1,3,3,1,7,12,0.6111111111111112,0.3888888888888889,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.05555555555555555
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game2,Alana,2.0,Robber,Seer,31,0,21,0,10,21,2,0,0,3,0,5,21,10,0.3225806451612903,0.6774193548387096,0.0,0.06451612903225806,0.0,0.0,0.0967741935483871,0.0,0.16129032258064516
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game2,Caitlynn,0.0,Seer,Werewolf,24,0,15,1,9,15,4,0,2,2,0,2,15,10,0.375,0.625,0.041666666666666664,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game2,Mike,3.0,Troublemaker,Troublemaker,28,0,11,1,17,11,6,0,0,4,0,8,11,18,0.6071428571428571,0.39285714285714285,0.03571428571428571,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016,Game2,Mitchell,1.0,Werewolf,Robber,26,0,10,2,16,10,4,0,3,2,5,4,10,18,0.6153846153846154,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.0,0.11538461538461539,0.07692307692307693,0.19230769230769232,0.15384615384615385
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game1,James,1.0,Seer,Seer,56,0,13,7,43,13,7,6,17,2,1,17,13,50,0.7678571428571429,0.23214285714285715,0.125,0.125,0.10714285714285714,0.30357142857142855,0.03571428571428571,0.017857142857142856,0.30357142857142855
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game1,Justin,0.0,Tanner,Werewolf,55,0,24,10,31,24,9,5,15,4,3,5,24,41,0.5636363636363636,0.43636363636363634,0.18181818181818182,0.16363636363636364,0.09090909090909091,0.2727272727272727,0.07272727272727272,0.05454545454545454,0.09090909090909091
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game1,Mitchell,3.0,Troublemaker,Troublemaker,43,0,18,5,25,18,4,4,11,1,1,9,18,30,0.5813953488372093,0.4186046511627907,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.2558139534883721,0.023255813953488372,0.023255813953488372,0.20930232558139536
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game1,Paul,2.0,Werewolf,Tanner,28,0,6,6,22,6,3,1,9,4,2,9,6,28,0.7857142857142857,0.21428571428571427,0.21428571428571427,0.10714285714285714,0.03571428571428571,0.32142857142857145,0.14285714285714285,0.07142857142857142,0.32142857142857145
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game2,James,1.0,Troublemaker,Troublemaker,18,0,1,2,17,1,1,7,5,4,0,2,1,19,0.9444444444444444,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.3888888888888889,0.2777777777777778,0.2222222222222222,0.0,0.1111111111111111
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game2,Justin,0.0,Tanner,Seer,21,1,8,0,12,9,0,3,3,1,0,5,9,12,0.5714285714285714,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.0,0.23809523809523808
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game2,Mitchell,3.0,Seer,Tanner,20,0,6,3,14,6,1,1,8,5,0,3,6,18,0.7,0.3,0.15,0.05,0.05,0.4,0.25,0.0,0.15
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game2,Paul,2.0,Werewolf,Werewolf,12,0,5,0,7,5,0,1,2,1,0,3,5,7,0.5833333333333334,0.4166666666666667,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.25
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019,Game1,James,1.0,Werewolf,Werewolf,36,1,17,1,18,18,3,1,6,2,0,7,18,19,0.5,0.5,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.0,0.19444444444444445
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019,Game1,Justin,0.0,Tanner,Tanner,51,0,21,9,30,21,6,3,16,6,3,5,21,39,0.5882352941176471,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.3137254901960784,0.11764705882352941,0.058823529411764705,0.09803921568627451
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019,Game1,Mitchell,3.0,Robber,Werewolf,44,0,13,10,31,13,3,7,12,2,4,15,13,43,0.7045454545454546,0.29545454545454547,0.22727272727272727,0.06818181818181818,0.1590909090909091,0.2727272727272727,0.045454545454545456,0.09090909090909091,0.3409090909090909
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019 / Game1,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019,Game1,Paul,2.0,Werewolf,Robber,19,0,7,3,12,7,1,0,6,4,1,3,7,15,0.631578947368421,0.3684210526315789,0.15789473684210525,0.05263157894736842,0.0,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.15789473684210525
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game3,James,1.0,Robber,Werewolf,41,0,9,6,32,9,2,4,12,6,3,13,9,40,0.7804878048780488,0.21951219512195122,0.14634146341463414,0.04878048780487805,0.0975609756097561,0.2926829268292683,0.14634146341463414,0.07317073170731707,0.3170731707317073
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game3,Justin,0.0,Tanner,Robber,42,0,17,7,25,17,4,1,12,5,1,9,17,32,0.5952380952380952,0.40476190476190477,0.16666666666666666,0.09523809523809523,0.023809523809523808,0.2857142857142857,0.11904761904761904,0.023809523809523808,0.21428571428571427
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game3,Mitchell,3.0,Werewolf,Tanner,39,0,8,2,31,8,5,2,8,1,3,14,8,33,0.7948717948717948,0.20512820512820512,0.05128205128205128,0.1282051282051282,0.05128205128205128,0.20512820512820512,0.02564102564102564,0.07692307692307693,0.358974358974359
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game3,Paul,2.0,Troublemaker,Troublemaker,19,0,6,3,13,6,1,4,3,2,0,6,6,16,0.6842105263157895,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.0,0.3157894736842105
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game4,Youtube,val,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game4,James,1.0,Seer,Robber,32,0,8,3,24,8,4,3,9,2,1,8,8,27,0.75,0.25,0.09375,0.125,0.09375,0.28125,0.0625,0.03125,0.25
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game4,Youtube,val,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game4,Justin,0.0,Werewolf,Werewolf,20,0,5,3,15,5,1,4,9,1,1,2,5,18,0.75,0.25,0.15,0.05,0.2,0.45,0.05,0.05,0.1
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game4,Youtube,val,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game4,Mitchell,3.0,Robber,Seer,25,0,6,1,19,6,0,1,8,0,0,11,6,20,0.76,0.24,0.04,0.0,0.04,0.32,0.0,0.0,0.44
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game4,Youtube,val,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game4,Paul,2.0,Werewolf,Werewolf,13,0,5,1,8,5,0,0,6,1,0,2,5,9,0.6153846153846154,0.38461538461538464,0.07692307692307693,0.0,0.0,0.46153846153846156,0.07692307692307693,0.0,0.15384615384615385
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game5,James,1.0,Werewolf,Robber,20,0,10,1,10,10,3,0,0,2,2,4,10,11,0.5,0.5,0.05,0.15,0.0,0.0,0.1,0.1,0.2
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game5,Justin,0.0,Seer,Werewolf,43,0,20,4,23,20,6,6,2,1,4,8,20,27,0.5348837209302325,0.46511627906976744,0.09302325581395349,0.13953488372093023,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.18604651162790697
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game5,Mitchell,3.0,Troublemaker,Troublemaker,32,0,21,1,11,21,0,3,1,2,0,6,21,12,0.34375,0.65625,0.03125,0.0,0.09375,0.03125,0.0625,0.0,0.1875
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game5,Paul,2.0,Robber,Seer,32,0,15,0,17,15,3,2,2,6,0,4,15,17,0.53125,0.46875,0.0,0.09375,0.0625,0.0625,0.1875,0.0,0.125
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game1,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game1,Alana,2.0,Robber,Werewolf,30,0,16,1,14,16,3,1,0,3,3,5,16,15,0.4666666666666667,0.5333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.0,0.1,0.1,0.16666666666666666
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game1,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game1,Caitlynn,0.0,Werewolf,Troublemaker,27,0,14,0,13,14,1,0,1,4,2,5,14,13,0.48148148148148145,0.5185185185185185,0.0,0.037037037037037035,0.0,0.037037037037037035,0.14814814814814814,0.07407407407407407,0.18518518518518517
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game1,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game1,Mike,3.0,Drunk,Villager,19,0,13,0,6,13,1,0,2,0,0,3,13,6,0.3157894736842105,0.6842105263157895,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.15789473684210525
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game1,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game1,Mitchell,1.0,Troublemaker,Robber,22,0,11,1,11,11,2,0,1,3,1,5,11,12,0.5,0.5,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.22727272727272727
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game2,Alana,2.0,Werewolf,Werewolf,30,0,23,0,7,23,1,0,0,0,0,6,23,7,0.23333333333333334,0.7666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.2
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game2,Caitlynn,0.0,Tanner,Tanner,24,0,18,0,6,18,3,0,0,0,0,3,18,6,0.25,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.125
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game2,Mike,3.0,Seer,Robber,44,0,27,0,17,27,3,1,5,3,0,5,27,17,0.38636363636363635,0.6136363636363636,0.0,0.06818181818181818,0.022727272727272728,0.11363636363636363,0.06818181818181818,0.0,0.11363636363636363
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game2,Mitchell,1.0,Robber,Seer,40,0,24,1,16,24,6,1,1,2,2,5,24,17,0.4,0.6,0.025,0.15,0.025,0.025,0.05,0.05,0.125
