model,game_id,source,session_name,game_key,game_class,n_valid_stochastic,p_correct,stoch_entropy,greedy_vote,greedy_correct,n_village_aligned_votes,village_top_share,village_vote_entropy,village_modal_correct,werewolf,human_modal,other_human_target,unvoted_player,circle,swap_game,p_start_ww,p_start_not_end
4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game5,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,dissociated,3,0.6666666666666666,0.6365141682948128,Mike,True,2,0.5,0.6931471805599453,False,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,True,0.3333333333333333,0.3333333333333333
4B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,aligned,3,0.3333333333333333,0.6365141682948128,Mitchell,True,2,1.0,-0.0,True,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,False,0.3333333333333333,0.0
4B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game6,aligned,3,0.6666666666666666,0.6365141682948128,Justin,False,2,1.0,-0.0,True,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,False,0.6666666666666666,0.0
4B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,aligned,3,0.0,0.6365141682948128,Justin,False,2,1.0,-0.0,True,0.0,0.0,0.0,1.0,0.0,True,0.3333333333333333,0.3333333333333333
4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,dissociated,3,0.0,0.6365141682948128,Paul,False,3,1.0,-0.0,False,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,False,0.0,0.0
4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,mixed_tie,3,0.0,0.6365141682948128,Paul,False,3,0.3333333333333333,1.0986122886681096,True,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,False,0.0,0.0
4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,mixed_tie,3,1.0,-0.0,Laura,True,2,0.5,0.6931471805599453,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,aligned,3,1.0,-0.0,Paul,True,3,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,True,0.0,0.0
4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,dissociated,3,0.3333333333333333,0.6365141682948128,Mitchell,True,3,1.0,-0.0,False,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,False,0.3333333333333333,0.0
4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,aligned,3,0.3333333333333333,0.6365141682948128,Laura,True,3,0.6666666666666666,0.6365141682948128,True,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,True,0.6666666666666666,0.6666666666666666
4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,mixed_tie,3,0.0,0.6365141682948128,James,False,3,0.3333333333333333,1.0986122886681096,True,0.0,0.0,0.0,1.0,0.0,True,0.0,0.0
4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,aligned,3,1.0,-0.0,Laura,True,3,0.6666666666666666,0.6365141682948128,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game4,mixed_tie,3,0.0,-0.0,Paul,False,3,0.3333333333333333,1.0986122886681096,True,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game5,aligned,3,1.0,-0.0,Laura,True,3,1.0,-0.0,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
4B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game1,dissociated,3,1.0,-0.0,Justin,True,4,0.75,0.5623351446188083,False,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
4B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game2,no_werewolf,3,0.0,0.6365141682948128,Mike,False,4,0.25,1.3862943611198906,False,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,False,0.0,0.0
4B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game3,aligned,3,1.0,-0.0,Paul,True,4,0.75,0.5623351446188083,True,1.0,0.0,0.0,0.0,0.0,False,1.0,0.0
4B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game4,dissociated,3,0.0,0.6365141682948128,Mitchell,False,3,0.6666666666666666,0.6365141682948128,False,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,False,0.0,0.0
